route_id,source,destination,vehicle_position,timestamp,available_seats,next_stop,day,time_of_day
3,Lodhi Garden 1,Greater Kailash,"(77.18654689579097, 28.517086374652823)",2,44,Vasant Kunj,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.18097317708231, 28.518862113024035)",3,43,Vasant Kunj,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.17539945837365, 28.520637851395247)",4,42,Vasant Kunj,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.16982573966497, 28.52241358976646)",5,50,Vasant Kunj,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.16425202095631, 28.524189328137673)",6,48,Vasant Kunj,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.15867830224765, 28.525965066508885)",7,50,Vasant Kunj,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.15310458353899, 28.5277408048801)",8,43,Vasant Kunj,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.14753086483033, 28.52951654325131)",0,43,Greater Kailash,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.15743419187393, 28.531630808944758)",1,42,Greater Kailash,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.16733751891753, 28.533745074638205)",2,42,Greater Kailash,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.17724084596114, 28.53585934033165)",3,50,Greater Kailash,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.18714417300474, 28.537973606025098)",4,48,Greater Kailash,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.19704750004836, 28.540087871718548)",5,41,Greater Kailash,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.20695082709196, 28.542202137411994)",6,45,Greater Kailash,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.21685415413556, 28.54431640310544)",7,43,Greater Kailash,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.22675748117916, 28.546430668798887)",8,47,Greater Kailash,Day 3,Night
3,Lodhi Garden 1,Greater Kailash,"(77.21967805461914, 28.593110594996222)",0,24,National Rail Museum,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.21489731696613, 28.592119910397287)",1,22,National Rail Museum,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.21011657931312, 28.591129225798355)",2,24,National Rail Museum,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.20533584166012, 28.590138541199423)",3,29,National Rail Museum,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.2005551040071, 28.589147856600487)",4,23,National Rail Museum,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19577436635409, 28.58815717200155)",5,24,National Rail Museum,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19099362870108, 28.58716648740262)",6,24,National Rail Museum,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18621289104807, 28.586175802803687)",7,31,National Rail Museum,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18143215339506, 28.585185118204752)",0,24,The Garden of Five Senses,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18375532193981, 28.574949372448415)",1,23,The Garden of Five Senses,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18607849048456, 28.56471362669208)",2,26,The Garden of Five Senses,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18840165902931, 28.554477880935742)",3,26,The Garden of Five Senses,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19072482757404, 28.544242135179406)",4,24,The Garden of Five Senses,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19304799611879, 28.53400638942307)",5,20,The Garden of Five Senses,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19537116466354, 28.523770643666733)",6,24,The Garden of Five Senses,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19769433320829, 28.513534897910397)",0,26,Vasant Kunj,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19212061449963, 28.51531063628161)",1,31,Vasant Kunj,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18654689579097, 28.517086374652823)",2,23,Vasant Kunj,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18097317708231, 28.518862113024035)",3,20,Vasant Kunj,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.17539945837365, 28.520637851395247)",4,26,Vasant Kunj,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.16982573966497, 28.52241358976646)",5,23,Vasant Kunj,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.16425202095631, 28.524189328137673)",6,29,Vasant Kunj,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.15867830224765, 28.525965066508885)",7,22,Vasant Kunj,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.15310458353899, 28.5277408048801)",8,28,Vasant Kunj,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.14753086483033, 28.52951654325131)",0,30,Greater Kailash,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.15743419187393, 28.531630808944758)",1,23,Greater Kailash,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.16733751891753, 28.533745074638205)",2,28,Greater Kailash,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.17724084596114, 28.53585934033165)",3,29,Greater Kailash,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18714417300474, 28.537973606025098)",4,31,Greater Kailash,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19704750004836, 28.540087871718548)",5,22,Greater Kailash,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.20695082709196, 28.542202137411994)",6,25,Greater Kailash,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.21685415413556, 28.54431640310544)",7,28,Greater Kailash,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.22675748117916, 28.546430668798887)",8,30,Greater Kailash,Day 4,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.21967805461914, 28.593110594996222)",0,50,National Rail Museum,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.21489731696613, 28.592119910397287)",1,43,National Rail Museum,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.21011657931312, 28.591129225798355)",2,41,National Rail Museum,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.20533584166012, 28.590138541199423)",3,49,National Rail Museum,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.2005551040071, 28.589147856600487)",4,41,National Rail Museum,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19577436635409, 28.58815717200155)",5,37,National Rail Museum,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19099362870108, 28.58716648740262)",6,41,National Rail Museum,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18621289104807, 28.586175802803687)",7,47,National Rail Museum,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18143215339506, 28.585185118204752)",0,41,The Garden of Five Senses,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18375532193981, 28.574949372448415)",1,47,The Garden of Five Senses,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18607849048456, 28.56471362669208)",2,39,The Garden of Five Senses,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18840165902931, 28.554477880935742)",3,36,The Garden of Five Senses,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19072482757404, 28.544242135179406)",4,49,The Garden of Five Senses,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19304799611879, 28.53400638942307)",5,42,The Garden of Five Senses,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19537116466354, 28.523770643666733)",6,47,The Garden of Five Senses,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19769433320829, 28.513534897910397)",0,47,Vasant Kunj,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19212061449963, 28.51531063628161)",1,40,Vasant Kunj,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18654689579097, 28.517086374652823)",2,42,Vasant Kunj,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18097317708231, 28.518862113024035)",3,41,Vasant Kunj,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.17539945837365, 28.520637851395247)",4,50,Vasant Kunj,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.16982573966497, 28.52241358976646)",5,45,Vasant Kunj,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.16425202095631, 28.524189328137673)",6,46,Vasant Kunj,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.15867830224765, 28.525965066508885)",7,37,Vasant Kunj,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.15310458353899, 28.5277408048801)",8,40,Vasant Kunj,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.14753086483033, 28.52951654325131)",0,42,Greater Kailash,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.15743419187393, 28.531630808944758)",1,39,Greater Kailash,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.16733751891753, 28.533745074638205)",2,46,Greater Kailash,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.17724084596114, 28.53585934033165)",3,50,Greater Kailash,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18714417300474, 28.537973606025098)",4,38,Greater Kailash,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19704750004836, 28.540087871718548)",5,43,Greater Kailash,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.20695082709196, 28.542202137411994)",6,44,Greater Kailash,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.21685415413556, 28.54431640310544)",7,47,Greater Kailash,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.22675748117916, 28.546430668798887)",8,46,Greater Kailash,Day 4,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.21967805461914, 28.593110594996222)",0,44,National Rail Museum,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.21489731696613, 28.592119910397287)",1,47,National Rail Museum,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.21011657931312, 28.591129225798355)",2,38,National Rail Museum,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.20533584166012, 28.590138541199423)",3,50,National Rail Museum,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.2005551040071, 28.589147856600487)",4,44,National Rail Museum,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.19577436635409, 28.58815717200155)",5,46,National Rail Museum,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.19099362870108, 28.58716648740262)",6,40,National Rail Museum,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.18621289104807, 28.586175802803687)",7,42,National Rail Museum,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.18143215339506, 28.585185118204752)",0,45,The Garden of Five Senses,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.18375532193981, 28.574949372448415)",1,50,The Garden of Five Senses,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.18607849048456, 28.56471362669208)",2,45,The Garden of Five Senses,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.18840165902931, 28.554477880935742)",3,46,The Garden of Five Senses,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.19072482757404, 28.544242135179406)",4,50,The Garden of Five Senses,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.19304799611879, 28.53400638942307)",5,43,The Garden of Five Senses,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.19537116466354, 28.523770643666733)",6,44,The Garden of Five Senses,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.19769433320829, 28.513534897910397)",0,45,Vasant Kunj,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.19212061449963, 28.51531063628161)",1,37,Vasant Kunj,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.18654689579097, 28.517086374652823)",2,41,Vasant Kunj,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.18097317708231, 28.518862113024035)",3,49,Vasant Kunj,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.17539945837365, 28.520637851395247)",4,40,Vasant Kunj,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.16982573966497, 28.52241358976646)",5,46,Vasant Kunj,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.16425202095631, 28.524189328137673)",6,45,Vasant Kunj,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.15867830224765, 28.525965066508885)",7,44,Vasant Kunj,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.15310458353899, 28.5277408048801)",8,49,Vasant Kunj,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.14753086483033, 28.52951654325131)",0,46,Greater Kailash,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.15743419187393, 28.531630808944758)",1,43,Greater Kailash,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.16733751891753, 28.533745074638205)",2,48,Greater Kailash,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.17724084596114, 28.53585934033165)",3,45,Greater Kailash,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.18714417300474, 28.537973606025098)",4,45,Greater Kailash,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.19704750004836, 28.540087871718548)",5,43,Greater Kailash,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.20695082709196, 28.542202137411994)",6,50,Greater Kailash,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.21685415413556, 28.54431640310544)",7,46,Greater Kailash,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.22675748117916, 28.546430668798887)",8,50,Greater Kailash,Day 4,Night
3,Lodhi Garden 1,Greater Kailash,"(77.21967805461914, 28.593110594996222)",0,23,National Rail Museum,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.21489731696613, 28.592119910397287)",1,31,National Rail Museum,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.21011657931312, 28.591129225798355)",2,27,National Rail Museum,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.20533584166012, 28.590138541199423)",3,25,National Rail Museum,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.2005551040071, 28.589147856600487)",4,19,National Rail Museum,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19577436635409, 28.58815717200155)",5,20,National Rail Museum,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19099362870108, 28.58716648740262)",6,18,National Rail Museum,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18621289104807, 28.586175802803687)",7,25,National Rail Museum,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18143215339506, 28.585185118204752)",0,20,The Garden of Five Senses,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18375532193981, 28.574949372448415)",1,23,The Garden of Five Senses,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18607849048456, 28.56471362669208)",2,20,The Garden of Five Senses,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18840165902931, 28.554477880935742)",3,23,The Garden of Five Senses,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19072482757404, 28.544242135179406)",4,26,The Garden of Five Senses,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19304799611879, 28.53400638942307)",5,27,The Garden of Five Senses,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19537116466354, 28.523770643666733)",6,27,The Garden of Five Senses,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19769433320829, 28.513534897910397)",0,23,Vasant Kunj,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19212061449963, 28.51531063628161)",1,30,Vasant Kunj,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18654689579097, 28.517086374652823)",2,26,Vasant Kunj,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18097317708231, 28.518862113024035)",3,30,Vasant Kunj,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.17539945837365, 28.520637851395247)",4,27,Vasant Kunj,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.16982573966497, 28.52241358976646)",5,21,Vasant Kunj,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.16425202095631, 28.524189328137673)",6,24,Vasant Kunj,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.15867830224765, 28.525965066508885)",7,26,Vasant Kunj,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.15310458353899, 28.5277408048801)",8,28,Vasant Kunj,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.14753086483033, 28.52951654325131)",0,25,Greater Kailash,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.15743419187393, 28.531630808944758)",1,28,Greater Kailash,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.16733751891753, 28.533745074638205)",2,21,Greater Kailash,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.17724084596114, 28.53585934033165)",3,19,Greater Kailash,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.18714417300474, 28.537973606025098)",4,25,Greater Kailash,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.19704750004836, 28.540087871718548)",5,27,Greater Kailash,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.20695082709196, 28.542202137411994)",6,23,Greater Kailash,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.21685415413556, 28.54431640310544)",7,29,Greater Kailash,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.22675748117916, 28.546430668798887)",8,19,Greater Kailash,Day 5,Afternoon
3,Lodhi Garden 1,Greater Kailash,"(77.21967805461914, 28.593110594996222)",0,47,National Rail Museum,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.21489731696613, 28.592119910397287)",1,47,National Rail Museum,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.21011657931312, 28.591129225798355)",2,44,National Rail Museum,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.20533584166012, 28.590138541199423)",3,47,National Rail Museum,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.2005551040071, 28.589147856600487)",4,50,National Rail Museum,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19577436635409, 28.58815717200155)",5,47,National Rail Museum,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19099362870108, 28.58716648740262)",6,50,National Rail Museum,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18621289104807, 28.586175802803687)",7,42,National Rail Museum,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18143215339506, 28.585185118204752)",0,39,The Garden of Five Senses,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18375532193981, 28.574949372448415)",1,36,The Garden of Five Senses,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18607849048456, 28.56471362669208)",2,48,The Garden of Five Senses,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18840165902931, 28.554477880935742)",3,50,The Garden of Five Senses,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19072482757404, 28.544242135179406)",4,50,The Garden of Five Senses,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19304799611879, 28.53400638942307)",5,41,The Garden of Five Senses,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19537116466354, 28.523770643666733)",6,46,The Garden of Five Senses,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19769433320829, 28.513534897910397)",0,50,Vasant Kunj,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19212061449963, 28.51531063628161)",1,46,Vasant Kunj,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18654689579097, 28.517086374652823)",2,40,Vasant Kunj,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18097317708231, 28.518862113024035)",3,50,Vasant Kunj,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.17539945837365, 28.520637851395247)",4,45,Vasant Kunj,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.16982573966497, 28.52241358976646)",5,47,Vasant Kunj,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.16425202095631, 28.524189328137673)",6,49,Vasant Kunj,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.15867830224765, 28.525965066508885)",7,49,Vasant Kunj,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.15310458353899, 28.5277408048801)",8,39,Vasant Kunj,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.14753086483033, 28.52951654325131)",0,45,Greater Kailash,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.15743419187393, 28.531630808944758)",1,50,Greater Kailash,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.16733751891753, 28.533745074638205)",2,41,Greater Kailash,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.17724084596114, 28.53585934033165)",3,48,Greater Kailash,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.18714417300474, 28.537973606025098)",4,42,Greater Kailash,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.19704750004836, 28.540087871718548)",5,50,Greater Kailash,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.20695082709196, 28.542202137411994)",6,41,Greater Kailash,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.21685415413556, 28.54431640310544)",7,48,Greater Kailash,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.22675748117916, 28.546430668798887)",8,41,Greater Kailash,Day 5,Morning
3,Lodhi Garden 1,Greater Kailash,"(77.21967805461914, 28.593110594996222)",0,50,National Rail Museum,Day 5,Night
